State,Segment,Propulsion,Year,BESS_retire_vector,BESS_retire_total,Country,Scenario,Source,Type,BESS_stock_vector,BESS_stock_total,Vehicle
Louisiana,Car,BEV,2026,NA,NA,United States,ACCII,LDV,Stock,0|2|0|0|1|1|1|3|5|1|3|5|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,28,NA
Louisiana,Car,BEV,2027,NA,NA,United States,ACCII,LDV,Stock,0|2|6|0|1|3|3|3|5|10|3|5|6|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,52,NA
Louisiana,Car,BEV,2028,NA,NA,United States,ACCII,LDV,Stock,0|4|7|11|1|3|5|5|5|10|15|5|6|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,87,NA
Louisiana,Car,BEV,2029,NA,NA,United States,ACCII,LDV,Stock,0|5|10|13|19|3|5|10|9|9|15|23|7|5|5|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,142,NA
Louisiana,Car,BEV,2030,NA,NA,United States,ACCII,LDV,Stock,0|5|11|19|24|31|5|10|16|14|13|23|31|6|5|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0,220,NA
Louisiana,Car,BEV,2031,NA,NA,United States,ACCII,LDV,Stock,0|6|14|22|32|40|50|9|16|24|22|18|31|28|5|4|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0,326,NA
Louisiana,Car,BEV,2032,NA,NA,United States,ACCII,LDV,Stock,0|6|15|27|39|53|64|78|14|24|36|31|25|28|24|4|3|2|2|0|0|0|0|0|0|0|0|0|0|0|0,475,NA
Louisiana,Car,BEV,2033,NA,NA,United States,ACCII,LDV,Stock,0|7|17|31|47|66|85|103|121|21|37|51|44|23|24|20|3|2|2|1|0|0|0|0|0|0|0|0|0|0|0,705,NA
Louisiana,Car,BEV,2034,NA,NA,United States,ACCII,LDV,Stock,0|9|18|33|54|78|106|136|161|184|31|54|70|39|19|20|15|3|2|1|1|0|0|0|0|0|0|0|0|0|0,1034,NA
Louisiana,Car,BEV,2035,NA,NA,United States,ACCII,LDV,Stock,0|9|23|36|59|90|127|168|211|245|273|46|75|63|33|16|15|11|2|1|1|0|0|0|0|0|0|0|0|0|0,1504,NA
Louisiana,Car,BEV,2036,NA,NA,United States,ACCII,LDV,Stock,0|10|25|44|65|99|148|201|263|322|365|394|63|67|54|27|12|11|8|1|1|0|0|0|0|0|0|0|0|0|0,2180,NA
Louisiana,Car,BEV,2037,NA,NA,United States,ACCII,LDV,Stock,0|12|28|49|78|109|161|233|313|402|479|525|542|56|58|44|21|9|8|6|1|0|0|0|0|0|0|0|0|0|0,3134,NA
Louisiana,Car,BEV,2038,NA,NA,United States,ACCII,LDV,Stock,0|14|31|55|86|130|178|256|363|478|598|690|722|485|48|47|34|16|6|6|4|1|0|0|0|0|0|0|0|0|0,4248,NA
Louisiana,Car,BEV,2039,NA,NA,United States,ACCII,LDV,Stock,0|15|35|60|96|143|212|285|398|555|712|861|950|646|417|39|37|25|11|4|4|2|0|0|0|0|0|0|0|0|0,5507,NA
Louisiana,Car,BEV,2040,NA,NA,United States,ACCII,LDV,Stock,0|15|38|67|106|159|231|337|444|607|828|1026|1183|850|555|341|31|27|18|8|3|2|2|0|0|0|0|0|0|0|0,6878,NA
Louisiana,Car,BEV,2041,NA,NA,United States,ACCII,LDV,Stock,0|16|39|72|116|176|255|365|522|677|904|1193|1412|1059|730|454|265|23|19|12|5|2|2|1|0|0|0|0|0|0|0,8319,NA
Louisiana,Car,BEV,2042,NA,NA,United States,ACCII,LDV,Stock,0|17|41|76|125|191|283|401|567|796|1009|1301|1642|1264|909|597|353|196|16|13|8|3|1|1|1|0|0|0|0|0|0,9811,NA
Louisiana,Car,BEV,2043,NA,NA,United States,ACCII,LDV,Stock,0|18|43|80|133|205|303|442|618|862|1183|1451|1788|1469|1085|744|464|261|139|11|9|5|2|1|1|0|0|0|0|0|0,11317,NA
Louisiana,Car,BEV,2044,NA,NA,United States,ACCII,LDV,Stock,0|18|46|84|140|219|325|470|675|932|1277|1699|1995|1601|1261|887|578|343|185|96|7|6|4|1|1|0|0|0|0|0|0,12850,NA
Louisiana,Car,BEV,2045,NA,NA,United States,ACCII,LDV,Stock,0|19|47|88|145|230|346|502|714|1009|1370|1828|2333|1786|1374|1031|689|428|244|127|64|5|4|2|1|0|0|0|0|0|0,14386,NA
Louisiana,Car,BEV,2046,NA,NA,United States,ACCII,LDV,Stock,0|19|49|91|151|239|363|533|760|1063|1473|1952|2502|2088|1533|1123|801|510|304|167|85|42|3|2|1|1|0|0|0|0|0,15855,NA
Louisiana,Car,BEV,2047,NA,NA,United States,ACCII,LDV,Stock,0|20|49|95|158|248|377|561|805|1128|1548|2082|2661|2240|1792|1253|873|593|362|208|112|56|27|2|2|1|0|0|0|0|0,17253,NA
Louisiana,Car,BEV,2048,NA,NA,United States,ACCII,LDV,Stock,0|20|50|96|165|259|393|582|846|1190|1634|2184|2822|2382|1922|1466|974|646|421|249|140|74|36|18|1|1|1|0|0|0|0,18572,NA
Louisiana,Car,BEV,2049,NA,NA,United States,ACCII,LDV,Stock,0|21|50|98|166|272|411|605|875|1250|1719|2297|2954|2526|2045|1572|1139|721|459|289|167|92|48|23|11|1|1|0|0|0|0,19812,NA
Louisiana,Car,BEV,2050,NA,NA,United States,ACCII,LDV,Stock,0|21|52|98|171|274|430|633|912|1288|1803|2411|3097|2645|2169|1672|1222|843|512|315|194|110|60|31|15|7|1|0|0|0|0,20986,NA
Louisiana,Car,PHEV,2020,NA,NA,United States,ACCII,LDV,Stock,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,NA
Louisiana,Car,PHEV,2021,NA,NA,United States,ACCII,LDV,Stock,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,NA
Louisiana,Car,PHEV,2022,NA,NA,United States,ACCII,LDV,Stock,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,NA
Louisiana,Car,PHEV,2023,NA,NA,United States,ACCII,LDV,Stock,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,NA
Louisiana,Car,PHEV,2024,NA,NA,United States,ACCII,LDV,Stock,0|0|0|0|0|0|0|0|1|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4,NA
Louisiana,Car,PHEV,2025,NA,NA,United States,ACCII,LDV,Stock,0|0|0|0|0|0|0|1|1|2|1|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,NA
Louisiana,Car,PHEV,2026,NA,NA,United States,ACCII,LDV,Stock,0|0|0|0|0|0|0|0|3|3|4|2|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,18,NA
Louisiana,Car,PHEV,2027,NA,NA,United States,ACCII,LDV,Stock,0|0|0|0|0|0|0|0|0|5|5|6|4|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,25,NA
Louisiana,Car,PHEV,2028,NA,NA,United States,ACCII,LDV,Stock,0|1|1|1|0|0|0|0|0|1|8|8|9|3|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,37,NA
Louisiana,Car,PHEV,2029,NA,NA,United States,ACCII,LDV,Stock,0|1|2|3|3|0|0|0|1|1|3|12|12|8|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,53,NA
Louisiana,Car,PHEV,2030,NA,NA,United States,ACCII,LDV,Stock,0|1|3|4|5|6|0|0|0|3|2|5|17|11|7|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0,69,NA
Louisiana,Car,PHEV,2031,NA,NA,United States,ACCII,LDV,Stock,0|1|3|5|8|10|11|0|0|1|5|4|6|15|9|6|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0,88,NA
Louisiana,Car,PHEV,2032,NA,NA,United States,ACCII,LDV,Stock,0|2|3|6|9|13|16|18|0|1|3|8|5|5|13|8|4|1|2|0|0|0|0|0|0|0|0|0|0|0|0,117,NA
Louisiana,Car,PHEV,2033,NA,NA,United States,ACCII,LDV,Stock,0|2|4|7|11|15|22|25|27|1|2|5|12|5|5|10|6|3|1|1|0|0|0|0|0|0|0|0|0|0|0,164,NA
Louisiana,Car,PHEV,2034,NA,NA,United States,ACCII,LDV,Stock,0|2|4|9|12|18|24|35|38|42|3|4|7|11|4|4|8|4|2|1|1|0|0|0|0|0|0|0|0|0|0,233,NA
Louisiana,Car,PHEV,2035,NA,NA,United States,ACCII,LDV,Stock,0|2|6|9|15|20|29|37|55|57|62|5|5|6|9|3|3|6|3|2|0|0|0|0|0|0|0|0|0|0|0,334,NA
Louisiana,Car,PHEV,2036,NA,NA,United States,ACCII,LDV,Stock,0|3|6|11|16|24|32|46|57|82|83|88|7|5|5|8|3|2|4|2|1|0|0|0|0|0|0|0|0|0|0,485,NA
Louisiana,Car,PHEV,2037,NA,NA,United States,ACCII,LDV,Stock,0|3|7|11|19|27|39|50|72|86|120|118|122|6|4|4|6|2|2|3|1|1|0|0|0|0|0|0|0|0|0,703,NA
Louisiana,Car,PHEV,2038,NA,NA,United States,ACCII,LDV,Stock,0|3|8|13|19|30|45|60|78|111|126|171|163|109|5|3|3|4|1|1|2|1|0|0|0|0|0|0|0|0|0,956,NA
Louisiana,Car,PHEV,2039,NA,NA,United States,ACCII,LDV,Stock,0|3|8|14|21|31|48|70|93|120|164|180|236|146|93|4|3|3|3|1|1|1|1|0|0|0|0|0|0|0|0,1244,NA
Louisiana,Car,PHEV,2040,NA,NA,United States,ACCII,LDV,Stock,0|3|7|14|23|34|49|76|109|141|179|234|248|212|125|76|3|2|2|2|1|0|1|0|0|0|0|0|0|0|0,1541,NA
Louisiana,Car,PHEV,2041,NA,NA,United States,ACCII,LDV,Stock,0|4|7|13|24|37|52|77|118|166|210|257|321|222|182|103|59|3|1|1|1|0|0|1|0|0|0|0|0|0|0,1859,NA
Louisiana,Car,PHEV,2042,NA,NA,United States,ACCII,LDV,Stock,0|4|8|13|22|38|57|83|121|180|246|303|355|288|191|148|80|44|2|1|1|1|0|0|0|0|0|0|0|0|0,2186,NA
Louisiana,Car,PHEV,2043,NA,NA,United States,ACCII,LDV,Stock,0|4|8|14|22|37|58|90|128|184|268|354|415|317|247|156|115|59|31|1|1|1|1|0|0|0|0|0|0|0|0,2511,NA
Louisiana,Car,PHEV,2044,NA,NA,United States,ACCII,LDV,Stock,0|4|8|15|24|37|58|90|136|192|274|386|485|372|272|202|121|85|42|21|1|0|0|0|0|0|0|0|0|0|0,2825,NA
Louisiana,Car,PHEV,2045,NA,NA,United States,ACCII,LDV,Stock,0|4|9|15|25|40|58|91|136|201|282|394|529|434|319|223|157|90|61|29|14|1|0|0|0|0|0|0|0|0|0,3112,NA
Louisiana,Car,PHEV,2046,NA,NA,United States,ACCII,LDV,Stock,0|4|8|16|26|41|63|92|138|201|292|402|540|474|372|261|173|116|64|42|19|9|0|0|0|0|0|0|0|0|0,3353,NA
Louisiana,Car,PHEV,2047,NA,NA,United States,ACCII,LDV,Stock,0|4|8|15|27|43|64|97|138|205|291|411|548|484|407|305|203|128|82|44|28|13|6|0|0|0|0|0|0|0|0,3551,NA
Louisiana,Car,PHEV,2048,NA,NA,United States,ACCII,LDV,Stock,0|3|8|15|26|44|67|98|146|205|294|409|556|490|415|332|237|150|91|57|29|18|8|4|0|0|0|0|0|0|0,3702,NA
Louisiana,Car,PHEV,2049,NA,NA,United States,ACCII,LDV,Stock,0|3|7|14|25|43|68|101|147|214|295|412|551|497|421|340|258|175|107|62|38|19|12|5|3|0|0|0|0|0|0,3817,NA
Louisiana,Car,PHEV,2050,NA,NA,United States,ACCII,LDV,Stock,0|3|7|13|24|42|67|103|151|214|306|412|554|493|427|344|264|191|124|73|42|25|13|8|3|2|0|0|0|0|0,3905,NA
Louisiana,SUV,BEV,2020,NA,NA,United States,ACCII,LDV,Stock,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,NA
Louisiana,SUV,BEV,2021,NA,NA,United States,ACCII,LDV,Stock,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,NA
Louisiana,SUV,BEV,2022,NA,NA,United States,ACCII,LDV,Stock,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,NA
Louisiana,SUV,BEV,2023,NA,NA,United States,ACCII,LDV,Stock,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,NA
Louisiana,SUV,BEV,2024,NA,NA,United States,ACCII,LDV,Stock,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,NA
Louisiana,SUV,BEV,2025,NA,NA,United States,ACCII,LDV,Stock,0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4,NA
Louisiana,SUV,BEV,2026,NA,NA,United States,ACCII,LDV,Stock,0|2|3|3|3|3|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,16,NA
Louisiana,SUV,BEV,2027,NA,NA,United States,ACCII,LDV,Stock,0|4|7|5|5|5|5|3|0|1|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,39,NA
Louisiana,SUV,BEV,2028,NA,NA,United States,ACCII,LDV,Stock,0|5|10|13|9|10|10|9|5|1|3|5|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,83,NA
Louisiana,SUV,BEV,2029,NA,NA,United States,ACCII,LDV,Stock,0|6|12|19|23|15|16|16|15|8|3|5|7|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,147,NA
Louisiana,SUV,BEV,2030,NA,NA,United States,ACCII,LDV,Stock,0|7|15|23|32|39|24|27|25|23|12|5|7|6|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,247,NA
Louisiana,SUV,BEV,2031,NA,NA,United States,ACCII,LDV,Stock,0|9|18|31|41|53|63|36|42|40|34|17|8|6|5|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,405,NA
Louisiana,SUV,BEV,2032,NA,NA,United States,ACCII,LDV,Stock,0|9|23|36|54|70|85|100|56|64|60|49|24|7|5|4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,647,NA
Louisiana,SUV,BEV,2033,NA,NA,United States,ACCII,LDV,Stock,0|11|25|45|65|90|113|136|156|83|97|87|67|22|6|4|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0,1011,NA
Louisiana,SUV,BEV,2034,NA,NA,United States,ACCII,LDV,Stock,0|14|29|50|78|108|147|180|211|239|122|140|119|60|19|5|3|3|1|0|0|0|0|0|0|0|0|0|0|0|0,1528,NA
Louisiana,SUV,BEV,2035,NA,NA,United States,ACCII,LDV,Stock,0|16|36|57|89|130|176|232|281|322|355|176|193|107|51|15|4|3|2|0|0|0|0|0|0|0|0|0|0|0|0,2245,NA
Louisiana,SUV,BEV,2036,NA,NA,United States,ACCII,LDV,Stock,0|18|40|71|100|147|212|282|362|430|480|511|241|173|91|42|12|3|2|1|0|0|0|0|0|0|0|0|0|0|0,3218,NA
Louisiana,SUV,BEV,2037,NA,NA,United States,ACCII,LDV,Stock,0|19|45|78|124|167|238|337|440|554|643|693|704|216|148|75|33|9|2|1|1|0|0|0|0|0|0|0|0|0|0,4527,NA
Louisiana,SUV,BEV,2038,NA,NA,United States,ACCII,LDV,Stock,0|21|50|86|136|206|272|376|525|673|825|928|954|630|186|121|58|24|6|1|1|1|0|0|0|0|0|0|0|0|0,6080,NA
Louisiana,SUV,BEV,2039,NA,NA,United States,ACCII,LDV,Stock,0|22|54|98|150|227|333|432|585|802|1003|1188|1279|854|541|152|94|43|17|4|1|1|0|0|0|0|0|0|0|0|0,7880,NA
Louisiana,SUV,BEV,2040,NA,NA,United States,ACCII,LDV,Stock,0|25|58|106|171|250|367|526|674|894|1196|1446|1635|1145|733|442|118|70|31|12|3|1|0|0|0|0|0|0|0|0|0,9903,NA
Louisiana,SUV,BEV,2041,NA,NA,United States,ACCII,LDV,Stock,0|26|63|112|184|283|406|580|816|1028|1331|1723|1990|1464|983|600|344|87|50|21|8|2|0|0|0|0|0|0|0|0|0,12101,NA
Louisiana,SUV,BEV,2042,NA,NA,United States,ACCII,LDV,Stock,0|27|67|122|197|305|453|640|899|1240|1528|1913|2371|1781|1257|804|466|254|62|34|14|5|1|0|0|0|0|0|0|0|0,14440,NA
Louisiana,SUV,BEV,2043,NA,NA,United States,ACCII,LDV,Stock,0|29|68|130|211|326|488|710|988|1366|1839|2197|2629|2122|1529|1028|625|345|181|43|23|9|3|1|0|0|0|0|0|0|0,16890,NA
Louisiana,SUV,BEV,2044,NA,NA,United States,ACCII,LDV,Stock,0|30|73|132|225|350|521|762|1088|1495|2024|2640|3017|2353|1821|1250|798|462|245|124|28|15|6|2|1|0|0|0|0|0|0,19462,NA
Louisiana,SUV,BEV,2045,NA,NA,United States,ACCII,LDV,Stock,0|31|76|141|231|370|556|812|1164|1633|2205|2898|3620|2701|2020|1489|972|591|328|168|83|19|10|4|1|0|0|0|0|0|0,22123,NA
Louisiana,SUV,BEV,2046,NA,NA,United States,ACCII,LDV,Stock,0|31|81|148|244|382|587|864|1238|1741|2392|3146|3968|3240|2318|1652|1157|719|420|225|113|55|12|6|2|1|0|0|0|0|0,24742,NA
Louisiana,SUV,BEV,2047,NA,NA,United States,ACCII,LDV,Stock,0|34|81|157|258|402|606|909|1312|1847|2543|3396|4297|3552|2781|1896|1284|857|511|288|151|74|36|8|4|2|1|0|0|0|0,27287,NA
Louisiana,SUV,BEV,2048,NA,NA,United States,ACCII,LDV,Stock,0|34|87|158|271|423|637|937|1378|1951|2690|3602|4617|3846|3049|2274|1473|950|608|351|193|99|48|23|5|3|1|0|0|0|0,29708,NA
Louisiana,SUV,BEV,2049,NA,NA,United States,ACCII,LDV,Stock,0|34|87|166|276|444|671|983|1417|2044|2830|3798|4888|4133|3301|2493|1767|1091|675|418|235|127|65|31|15|3|2|1|0|0|0,31995,NA
Louisiana,SUV,BEV,2050,NA,NA,United States,ACCII,LDV,Stock,0|35|87|169|287|454|703|1033|1484|2097|2961|3986|5142|4376|3547|2700|1937|1308|774|463|280|154|83|42|20|9|2|1|0|0|0,34134,NA
Louisiana,SUV,PHEV,2020,NA,NA,United States,ACCII,LDV,Stock,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,NA
Louisiana,SUV,PHEV,2021,NA,NA,United States,ACCII,LDV,Stock,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,NA
Louisiana,SUV,PHEV,2022,NA,NA,United States,ACCII,LDV,Stock,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,NA
Louisiana,SUV,PHEV,2023,NA,NA,United States,ACCII,LDV,Stock,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,NA
Louisiana,SUV,PHEV,2024,NA,NA,United States,ACCII,LDV,Stock,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,NA
Louisiana,SUV,PHEV,2025,NA,NA,United States,ACCII,LDV,Stock,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,NA
Louisiana,SUV,PHEV,2026,NA,NA,United States,ACCII,LDV,Stock,0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,NA
Louisiana,SUV,PHEV,2027,NA,NA,United States,ACCII,LDV,Stock,0|0|1|1|1|1|2|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,8,NA
Louisiana,SUV,PHEV,2028,NA,NA,United States,ACCII,LDV,Stock,0|1|1|3|3|3|3|4|0|0|1|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,23,NA
Louisiana,SUV,PHEV,2029,NA,NA,United States,ACCII,LDV,Stock,0|1|3|3|5|5|6|5|7|1|0|2|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,44,NA
Louisiana,SUV,PHEV,2030,NA,NA,United States,ACCII,LDV,Stock,0|2|3|5|7|9|9|11|10|12|3|1|4|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,80,NA
Louisiana,SUV,PHEV,2031,NA,NA,United States,ACCII,LDV,Stock,0|2|4|7|10|12|15|15|17|15|17|5|2|3|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,128,NA
Louisiana,SUV,PHEV,2032,NA,NA,United States,ACCII,LDV,Stock,0|2|4|9|12|17|19|24|23|27|24|26|6|2|3|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,201,NA
Louisiana,SUV,PHEV,2033,NA,NA,United States,ACCII,LDV,Stock,0|3|6|9|15|20|28|30|36|36|42|36|37|5|1|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0,309,NA
Louisiana,SUV,PHEV,2034,NA,NA,United States,ACCII,LDV,Stock,0|3|8|12|16|25|31|45|47|55|53|60|51|33|5|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0,448,NA
Louisiana,SUV,PHEV,2035,NA,NA,United States,ACCII,LDV,Stock,0|4|8|15|21|27|41|48|71|72|81|76|84|45|28|4|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0,628,NA
Louisiana,SUV,PHEV,2036,NA,NA,United States,ACCII,LDV,Stock,0|4|10|15|26|35|45|65|76|110|108|116|103|76|39|23|3|1|1|1|0|0|0|0|0|0|0|0|0|0|0,857,NA
Louisiana,SUV,PHEV,2037,NA,NA,United States,ACCII,LDV,Stock,0|4|10|18|27|43|55|72|101|115|163|156|159|93|65|32|18|2|0|1|0|0|0|0|0|0|0|0|0|0|0,1134,NA
Louisiana,SUV,PHEV,2038,NA,NA,United States,ACCII,LDV,Stock,0|5|10|18|31|45|68|89|113|154|172|233|215|142|79|53|25|13|2|0|0|0|0|0|0|0|0|0|0|0|0,1467,NA
Louisiana,SUV,PHEV,2039,NA,NA,United States,ACCII,LDV,Stock,0|5|11|19|32|51|74|108|139|173|228|248|321|192|122|65|41|18|9|1|0|0|0|0|0|0|0|0|0|0|0,1857,NA
Louisiana,SUV,PHEV,2040,NA,NA,United States,ACCII,LDV,Stock,0|5|11|21|33|54|81|119|168|211|259|328|341|287|165|100|50|31|13|6|1|0|0|0|0|0|0|0|0|0|0,2284,NA
Louisiana,SUV,PHEV,2041,NA,NA,United States,ACCII,LDV,Stock,0|5|11|21|37|56|85|129|185|254|312|374|450|305|246|135|78|37|22|9|4|0|0|0|0|0|0|0|0|0|0,2755,NA
Louisiana,SUV,PHEV,2042,NA,NA,United States,ACCII,LDV,Stock,0|5|11|21|37|61|89|134|199|282|376|446|514|403|262|201|105|57|27|15|6|3|0|0|0|0|0|0|0|0|0,3254,NA
Louisiana,SUV,PHEV,2043,NA,NA,United States,ACCII,LDV,Stock,0|5|12|22|37|61|96|140|207|301|419|538|612|460|346|214|157|78|41|18|10|4|2|0|0|0|0|0|0|0|0,3780,NA
Louisiana,SUV,PHEV,2044,NA,NA,United States,ACCII,LDV,Stock,0|6|12|23|39|62|96|148|214|312|443|602|736|548|395|283|166|116|55|28|12|7|3|1|0|0|0|0|0|0|0,4307,NA
Louisiana,SUV,PHEV,2045,NA,NA,United States,ACCII,LDV,Stock,0|6|13|24|41|65|98|149|222|319|457|633|824|659|471|323|220|123|82|38|19|8|4|2|1|0|0|0|0|0|0,4801,NA
Louisiana,SUV,PHEV,2046,NA,NA,United States,ACCII,LDV,Stock,0|5|13|25|42|67|102|152|225|330|469|651|865|738|566|385|251|163|87|56|25|12|5|3|1|0|0|0|0|0|0,5238,NA
Louisiana,SUV,PHEV,2047,NA,NA,United States,ACCII,LDV,Stock,0|5|12|25|43|69|105|157|229|334|480|664|888|774|633|463|299|186|115|60|38|17|8|3|2|1|0|0|0|0|0,5610,NA
Louisiana,SUV,PHEV,2048,NA,NA,United States,ACCII,LDV,Stock,0|5|12|24|43|71|108|159|236|338|482|675|901|795|664|518|360|221|132|79|40|25|11|5|2|1|0|0|0|0|0,5907,NA
Louisiana,SUV,PHEV,2049,NA,NA,United States,ACCII,LDV,Stock,0|5|12|24|42|71|111|163|238|346|489|678|913|807|682|543|402|266|157|90|53|26|16|7|3|1|1|0|0|0|0,6146,NA
Louisiana,SUV,PHEV,2050,NA,NA,United States,ACCII,LDV,Stock,0|5|11|24|42|69|111|168|244|346|495|684|914|817|693|558|422|298|189|108|61|35|17|10|4|2|1|0|0|0|0,6328,NA
Maine,Car,BEV,2020,NA,NA,United States,ACCII,LDV,Stock,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,NA
Maine,Car,BEV,2021,NA,NA,United States,ACCII,LDV,Stock,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,NA
Maine,Car,BEV,2022,NA,NA,United States,ACCII,LDV,Stock,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,NA
Maine,Car,BEV,2023,NA,NA,United States,ACCII,LDV,Stock,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,NA
Maine,Car,BEV,2024,NA,NA,United States,ACCII,LDV,Stock,0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2,NA
Maine,Car,BEV,2025,NA,NA,United States,ACCII,LDV,Stock,0|0|0|0|0|0|1|3|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,8,NA
Maine,Car,BEV,2026,NA,NA,United States,ACCII,LDV,Stock,0|0|0|0|1|1|1|3|5|1|1|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,20,NA
Maine,Car,BEV,2027,NA,NA,United States,ACCII,LDV,Stock,0|1|1|0|1|2|3|2|5|10|2|3|4|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,NA
Maine,Car,BEV,2028,NA,NA,United States,ACCII,LDV,Stock,0|1|3|3|0|3|4|5|4|10|15|4|4|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,63,NA
Maine,Car,BEV,2029,NA,NA,United States,ACCII,LDV,Stock,0|2|3|5|6|1|5|8|9|7|15|22|5|4|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,98,NA
Maine,Car,BEV,2030,NA,NA,United States,ACCII,LDV,Stock,0|2|4|7|10|11|3|9|13|13|11|22|30|5|3|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0,148,NA
